DateRecorded,State,CountyName,Population,Population20Plus,Population65Plus,StaffedAllBeds,StaffedICUBeds,LicensedAllBeds
05/07/2020,IN,Elkhart,205560.0,143731.0,30282.0,338.0,35.0,338.0
05/07/2020,IN,Fayette,23047.0,17561.0,4700.0,45.0,20.0,99.0
05/07/2020,IN,Floyd,77781.0,58410.0,12549.0,269.0,16.0,280.0
05/07/2020,IN,Fulton,20092.0,14934.0,3920.0,25.0,4.0,25.0
05/07/2020,IN,Gibson,33452.0,24865.0,5876.0,25.0,5.0,25.0
05/07/2020,IN,Grant,65936.0,49690.0,12674.0,347.0,19.0,347.0
05/07/2020,IN,Greene,32006.0,24338.0,6248.0,25.0,5.0,25.0
05/07/2020,IN,Hamilton,330086.0,233319.0,40862.0,570.0,25.0,570.0
05/07/2020,IN,Hancock,76351.0,56797.0,12405.0,61.0,24.0,61.0
05/07/2020,IN,Harrison,40350.0,30402.0,7142.0,25.0,4.0,25.0
05/07/2020,IN,Hendricks,167009.0,121324.0,23141.0,260.0,39.0,260.0
05/07/2020,IN,Henry,48271.0,37331.0,9134.0,48.0,10.0,48.0
05/07/2020,IN,Howard,82366.0,61955.0,16056.0,250.0,21.0,250.0
05/07/2020,IN,Huntington,36240.0,27364.0,6230.0,36.0,0.0,36.0
05/07/2020,IN,Jackson,44111.0,32340.0,7218.0,91.0,7.0,91.0
05/07/2020,IN,Jasper,33370.0,24615.0,5872.0,25.0,4.0,25.0
05/07/2020,IN,Jay,20764.0,14974.0,3711.0,25.0,0.0,25.0
05/07/2020,IN,Jefferson,32208.0,24697.0,5796.0,238.0,6.0,238.0
05/07/2020,IN,Jennings,27611.0,20653.0,4539.0,25.0,0.0,25.0
05/07/2020,IN,Johnson,156225.0,113903.0,22769.0,195.0,6.0,195.0
05/07/2020,IN,Knox,36895.0,27334.0,6582.0,99.0,30.0,99.0
05/07/2020,IN,Kosciusko,79344.0,58433.0,13274.0,72.0,14.0,88.0
05/07/2020,IN,LaGrange,39330.0,25443.0,5363.0,25.0,0.0,25.0
05/07/2020,IN,LaPorte,110007.0,84110.0,19692.0,278.0,34.0,279.0
05/07/2020,IN,Lake,484411.0,359225.0,80104.0,1999.0,188.0,1999.0
05/07/2020,IN,Lawrence,45668.0,34768.0,9142.0,50.0,6.0,50.0
05/07/2020,IN,Madison,129641.0,98403.0,23714.0,303.0,38.0,325.0
05/07/2020,IN,Marion,954670.0,697034.0,120358.0,4095.0,453.0,4310.0
05/07/2020,IN,Marshall,46248.0,33550.0,8261.0,157.0,7.0,157.0
05/07/2020,IN,Miami,35567.0,27289.0,6289.0,25.0,4.0,25.0
05/07/2020,IN,Monroe,146917.0,112712.0,19249.0,357.0,38.0,357.0
05/07/2020,IN,Montgomery,38346.0,28470.0,6874.0,29.0,5.0,29.0
05/07/2020,IN,Morgan,70116.0,52649.0,11874.0,83.0,10.0,175.0
05/07/2020,IN,Noble,47532.0,34781.0,7625.0,31.0,0.0,31.0
05/07/2020,IN,Orange,19489.0,14618.0,3808.0,24.0,0.0,24.0
05/07/2020,IN,Perry,19102.0,14722.0,3590.0,25.0,4.0,25.0
05/07/2020,IN,Porter,169594.0,127632.0,27803.0,238.0,32.0,292.0
05/07/2020,IN,Pulaski,12469.0,9421.0,2443.0,25.0,0.0,25.0
05/07/2020,IN,Putnam,37779.0,28746.0,6263.0,25.0,6.0,25.0
05/07/2020,IN,Randolph,24851.0,18585.0,5045.0,25.0,0.0,25.0
05/07/2020,IN,Ripley,28523.0,21093.0,5085.0,25.0,7.0,25.0
05/07/2020,IN,Rush,16663.0,12496.0,3056.0,25.0,0.0,25.0
05/07/2020,IN,Scott,23878.0,17971.0,3975.0,25.0,4.0,25.0
05/07/2020,IN,St. Joseph,270771.0,197595.0,42783.0,703.0,74.0,879.0
05/07/2020,IN,Starke,22935.0,17213.0,4266.0,15.0,1.0,15.0
05/07/2020,IN,Steuben,34586.0,26363.0,6983.0,25.0,2.0,25.0
05/07/2020,IN,Sullivan,20690.0,16251.0,3718.0,25.0,4.0,25.0
05/07/2020,IN,Tippecanoe,193048.0,141133.0,22471.0,477.0,30.0,779.0
05/07/2020,IN,Tipton,15128.0,11643.0,3156.0,25.0,0.0,25.0
05/07/2020,IN,Vanderburgh,180974.0,136831.0,30573.0,1094.0,151.0,1262.0
05/07/2020,IN,Vermillion,15479.0,11728.0,3102.0,25.0,6.0,25.0
05/07/2020,IN,Vigo,107386.0,81214.0,17517.0,413.0,54.0,449.0
05/07/2020,IN,Wabash,31280.0,23720.0,6526.0,0.0,0.0,25.0
05/07/2020,IN,Warren,8263.0,6243.0,1671.0,16.0,0.0,16.0
05/07/2020,IN,Warrick,62567.0,46269.0,10947.0,171.0,24.0,171.0
05/07/2020,IN,Washington,27943.0,20957.0,4766.0,25.0,0.0,25.0
05/07/2020,IN,Wayne,65936.0,49730.0,12631.0,376.0,30.0,376.0
05/07/2020,IN,Wells,28206.0,20654.0,5164.0,62.0,7.0,62.0
05/07/2020,IN,White,24133.0,17941.0,4854.0,25.0,0.0,25.0
05/07/2020,IN,Whitley,34074.0,25493.0,6124.0,30.0,0.0,30.0
05/07/2020,KS,Allen,12444.0,9244.0,2577.0,25.0,0.0,25.0
05/07/2020,KS,Anderson,7878.0,5708.0,1676.0,12.0,0.0,12.0
05/07/2020,KS,Atchison,16193.0,11600.0,2779.0,25.0,4.0,25.0
05/07/2020,KS,Barber,4472.0,3373.0,1027.0,32.0,0.0,35.0
05/07/2020,KS,Barton,26111.0,19226.0,5018.0,76.0,4.0,81.0
05/07/2020,KS,Bourbon,14653.0,10430.0,2889.0,45.0,0.0,61.0
05/07/2020,KS,Brown,9598.0,6976.0,1968.0,40.0,0.0,50.0
05/07/2020,KS,Butler,66765.0,47812.0,10129.0,108.0,16.0,126.0
05/07/2020,KS,Chautauqua,3309.0,2575.0,885.0,17.0,0.0,25.0
05/07/2020,KS,Cherokee,20015.0,14965.0,3863.0,46.0,0.0,61.0
05/07/2020,KS,Cheyenne,2660.0,2035.0,717.0,16.0,0.0,16.0
05/07/2020,KS,Clark,2005.0,1476.0,440.0,14.0,0.0,63.0
05/07/2020,KS,Clay,7997.0,5961.0,1838.0,17.0,0.0,25.0
05/07/2020,KS,Cloud,8729.0,6432.0,1885.0,22.0,0.0,25.0
05/07/2020,KS,Coffey,8233.0,6266.0,1766.0,25.0,0.0,25.0
05/07/2020,KS,Comanche,1748.0,1294.0,447.0,12.0,0.0,12.0
05/07/2020,KS,Cowley,35218.0,25720.0,6420.0,53.0,4.0,74.0
05/07/2020,KS,Crawford,39019.0,28789.0,6055.0,89.0,12.0,100.0
05/07/2020,KS,Decatur,2871.0,2258.0,808.0,21.0,0.0,21.0
05/07/2020,KS,Dickinson,18717.0,13868.0,3698.0,34.0,0.0,50.0
05/07/2020,KS,Douglas,121436.0,92292.0,14954.0,110.0,10.0,148.0
05/07/2020,KS,Edwards,2849.0,2123.0,606.0,12.0,0.0,12.0
05/07/2020,KS,Ellis,28710.0,21335.0,4416.0,149.0,34.0,194.0
05/07/2020,KS,Ellsworth,6196.0,4965.0,1297.0,18.0,0.0,20.0
05/07/2020,KS,Finney,36611.0,24305.0,4034.0,90.0,8.0,100.0
05/07/2020,KS,Ford,33888.0,22618.0,3792.0,60.0,10.0,99.0
05/07/2020,KS,Franklin,25631.0,18789.0,4262.0,47.0,5.0,47.0
05/07/2020,KS,Geary,32594.0,21781.0,2818.0,49.0,6.0,92.0
05/07/2020,KS,Gove,2612.0,1935.0,635.0,21.0,0.0,21.0
05/07/2020,KS,Graham,2492.0,1969.0,684.0,20.0,0.0,20.0
05/07/2020,KS,Grant,7336.0,4857.0,1003.0,26.0,0.0,26.0
05/07/2020,KS,Greeley,1227.0,880.0,254.0,18.0,0.0,18.0
05/07/2020,KS,Greenwood,6055.0,4623.0,1509.0,25.0,0.0,25.0
05/07/2020,KS,Hamilton,2607.0,1787.0,365.0,25.0,0.0,25.0
05/07/2020,KS,Harper,5506.0,4029.0,1267.0,25.0,0.0,50.0
05/07/2020,KS,Harvey,34210.0,24859.0,6682.0,134.0,6.0,163.0
05/07/2020,KS,Haskell,3997.0,2774.0,591.0,13.0,0.0,13.0
05/07/2020,KS,Hodgeman,1818.0,1372.0,436.0,25.0,0.0,50.0
05/07/2020,KS,Jackson,13280.0,9660.0,2530.0,12.0,0.0,12.0
05/07/2020,KS,Jefferson,18975.0,14228.0,3538.0,25.0,0.0,25.0
05/07/2020,KS,Jewell,2841.0,2249.0,856.0,24.0,0.0,25.0
05/07/2020,KS,Johnson,597555.0,438732.0,86723.0,1492.0,110.0,1928.0
05/07/2020,KS,Kearny,3943.0,2704.0,612.0,25.0,0.0,25.0
05/07/2020,KS,Kingman,7310.0,5545.0,1585.0,25.0,0.0,25.0
05/07/2020,KS,Kiowa,2516.0,1840.0,552.0,15.0,0.0,15.0
05/07/2020,KS,Labette,19964.0,14745.0,3812.0,58.0,5.0,111.0
05/07/2020,KS,Lane,1560.0,1184.0,367.0,25.0,0.0,25.0
05/07/2020,KS,Leavenworth,81352.0,60335.0,11779.0,46.0,10.0,100.0
05/07/2020,KS,Lincoln,3023.0,2273.0,739.0,10.0,0.0,14.0
05/07/2020,KS,Logan,2844.0,2105.0,592.0,25.0,0.0,25.0
05/07/2020,KS,Lyon,33406.0,24569.0,5075.0,21.0,6.0,25.0
05/07/2020,KS,Marion,11950.0,9043.0,2783.0,25.0,0.0,25.0
05/07/2020,KS,Marshall,9722.0,7208.0,2112.0,23.0,0.0,25.0
05/07/2020,KS,McPherson,28537.0,21252.0,5660.0,81.0,7.0,95.0
05/07/2020,KS,Meade,4146.0,2963.0,799.0,20.0,0.0,20.0
05/07/2020,KS,Miami,33680.0,24637.0,5631.0,178.0,106.0,245.0
05/07/2020,KS,Mitchell,6150.0,4506.0,1450.0,16.0,4.0,25.0
05/07/2020,KS,Montgomery,32120.0,23434.0,6389.0,47.0,7.0,47.0
05/07/2020,KS,Morris,5521.0,4279.0,1365.0,25.0,0.0,25.0
05/07/2020,KS,Morton,2667.0,1955.0,541.0,26.0,0.0,28.0
05/07/2020,KS,Nemaha,10155.0,7269.0,2048.0,41.0,0.0,49.0
05/07/2020,KS,Neosho,15951.0,11551.0,3164.0,22.0,5.0,25.0
05/07/2020,KS,Ness,2840.0,2163.0,735.0,37.0,0.0,50.0
05/07/2020,KS,Norton,5430.0,4298.0,1112.0,25.0,0.0,25.0
05/07/2020,KS,Osborne,3475.0,2700.0,868.0,24.0,0.0,25.0
05/07/2020,KS,Ottawa,5802.0,4345.0,1183.0,25.0,0.0,25.0
05/07/2020,KS,Pawnee,6562.0,5298.0,1377.0,121.0,0.0,638.0
05/07/2020,KS,Phillips,5317.0,3988.0,1271.0,25.0,0.0,25.0
05/07/2020,KS,Pottawatomie,24277.0,16618.0,3463.0,43.0,0.0,50.0
05/07/2020,KS,Pratt,9378.0,6757.0,1895.0,35.0,6.0,35.0
05/07/2020,KS,Rawlins,2508.0,1936.0,700.0,15.0,0.0,24.0
05/07/2020,KS,Reno,62342.0,46766.0,12320.0,137.0,18.0,200.0
05/07/2020,KS,Republic,4664.0,3617.0,1294.0,25.0,0.0,25.0
05/07/2020,KS,Rice,9531.0,6979.0,1843.0,25.0,0.0,25.0
05/07/2020,KS,Riley,73703.0,55931.0,7009.0,99.0,8.0,163.0
05/07/2020,KS,Rooks,5013.0,3794.0,1113.0,16.0,0.0,20.0
05/07/2020,KS,Rush,3093.0,2380.0,768.0,16.0,0.0,25.0
05/07/2020,KS,Russell,6907.0,5290.0,1689.0,19.0,0.0,25.0
05/07/2020,KS,Saline,54401.0,40413.0,9756.0,191.0,18.0,392.0
05/07/2020,KS,Scott,4897.0,3471.0,948.0,25.0,0.0,25.0
05/07/2020,KS,Sedgwick,513607.0,369065.0,74487.0,1629.0,244.0,2767.0
05/07/2020,KS,Seward,21780.0,14178.0,2130.0,71.0,8.0,71.0
05/07/2020,KS,Shawnee,177499.0,131228.0,32296.0,748.0,52.0,1067.0
05/07/2020,KS,Sheridan,2533.0,1847.0,584.0,18.0,0.0,18.0
05/07/2020,KS,Sherman,5899.0,4348.0,1137.0,21.0,0.0,25.0
05/07/2020,KS,Smith,3603.0,2805.0,997.0,0.0,0.0,53.0
05/07/2020,KS,Stafford,4178.0,3083.0,927.0,25.0,0.0,25.0
05/07/2020,KS,Stanton,1987.0,1397.0,350.0,16.0,0.0,18.0
05/07/2020,KS,Stevens,5559.0,3812.0,884.0,17.0,0.0,25.0
05/07/2020,KS,Sumner,22996.0,16828.0,4303.0,67.0,0.0,86.0
05/07/2020,KS,Thomas,7711.0,5552.0,1362.0,21.0,1.0,25.0
05/07/2020,KS,Trego,2793.0,2237.0,740.0,25.0,0.0,25.0
05/07/2020,KS,Washington,5420.0,4102.0,1298.0,50.0,0.0,50.0
05/07/2020,KS,Wichita,2105.0,1493.0,426.0,25.0,0.0,25.0
05/07/2020,KS,Wilson,8665.0,6390.0,1854.0,40.0,0.0,40.0
05/07/2020,KS,Wyandotte,165324.0,115482.0,20281.0,1059.0,129.0,1376.0
05/07/2020,KY,Adair,19215.0,14529.0,3571.0,49.0,0.0,77.0
05/07/2020,KY,Allen,21122.0,15781.0,3725.0,25.0,0.0,25.0
05/07/2020,KY,Barren,44176.0,32859.0,7818.0,108.0,10.0,180.0
05/07/2020,KY,Bell,26569.0,20375.0,5105.0,87.0,7.0,216.0
05/07/2020,KY,Boone,131533.0,94279.0,17804.0,166.0,18.0,271.0
05/07/2020,KY,Bourbon,20184.0,15140.0,3815.0,34.0,4.0,58.0
05/07/2020,KY,Boyle,30100.0,22968.0,5757.0,170.0,22.0,197.0
05/07/2020,KY,Breathitt,12726.0,9894.0,2193.0,49.0,4.0,55.0
05/07/2020,KY,Breckinridge,20388.0,15283.0,3941.0,25.0,0.0,25.0
05/07/2020,KY,Caldwell,12715.0,9598.0,2652.0,25.0,0.0,25.0
05/07/2020,KY,Calloway,39135.0,29965.0,6614.0,99.0,10.0,152.0
05/07/2020,KY,Campbell,93152.0,70983.0,14549.0,123.0,21.0,178.0
05/07/2020,KY,Carroll,10737.0,7692.0,1635.0,25.0,0.0,25.0
05/07/2020,KY,Casey,15888.0,11910.0,3197.0,24.0,0.0,24.0
05/07/2020,KY,Christian,71671.0,50166.0,8791.0,390.0,18.0,786.0
05/07/2020,KY,Clark,36249.0,27418.0,6480.0,54.0,8.0,54.0
05/07/2020,KY,Clay,20105.0,15482.0,3065.0,49.0,6.0,49.0
05/07/2020,KY,Clinton,10206.0,7710.0,1990.0,38.0,0.0,42.0
05/07/2020,KY,Crittenden,8915.0,6766.0,1852.0,48.0,0.0,48.0
05/07/2020,KY,Cumberland,6659.0,5088.0,1456.0,25.0,0.0,25.0
05/07/2020,KY,Daviess,101104.0,74058.0,17128.0,427.0,32.0,527.0
05/07/2020,KY,Estill,14198.0,10889.0,2702.0,25.0,0.0,25.0
05/07/2020,KY,Fayette,323780.0,244489.0,43214.0,2286.0,260.0,2589.0
05/07/2020,KY,Fleming,14432.0,10629.0,2583.0,52.0,3.0,52.0
05/07/2020,KY,Floyd,35845.0,27240.0,6588.0,177.0,16.0,224.0
05/07/2020,KY,Franklin,50815.0,38748.0,9148.0,116.0,10.0,173.0
05/07/2020,KY,Grant,25121.0,17820.0,3452.0,15.0,0.0,25.0
05/07/2020,KY,Graves,37317.0,27576.0,6901.0,95.0,8.0,107.0
05/07/2020,KY,Grayson,26321.0,19619.0,4677.0,75.0,6.0,75.0
05/07/2020,KY,Green,11049.0,8516.0,2280.0,25.0,0.0,35.0
05/07/2020,KY,Greenup,35268.0,27072.0,7388.0,135.0,12.0,190.0
05/07/2020,KY,Hardin,110356.0,80534.0,15397.0,428.0,20.0,465.0
05/07/2020,KY,Harlan,26409.0,19871.0,4945.0,81.0,7.0,150.0
05/07/2020,KY,Harrison,18778.0,14129.0,3298.0,61.0,6.0,61.0
05/07/2020,KY,Hart,18906.0,13866.0,3132.0,25.0,0.0,25.0
05/07/2020,KY,Henderson,45591.0,34066.0,8012.0,118.0,12.0,192.0
05/07/2020,KY,Hopkins,45068.0,33987.0,8314.0,35.0,0.0,390.0
05/07/2020,KY,Jefferson,770517.0,581717.0,124503.0,3372.0,381.0,6128.0
05/07/2020,KY,Johnson,22386.0,17009.0,4117.0,72.0,6.0,72.0
05/07/2020,KY,Kenton,166051.0,122985.0,23979.0,969.0,100.0,1047.0
05/07/2020,KY,Knox,31304.0,23153.0,5406.0,25.0,6.0,25.0
05/07/2020,KY,Laurel,60669.0,45333.0,9921.0,106.0,14.0,150.0
05/07/2020,KY,Lawrence,15571.0,11567.0,2699.0,65.0,6.0,90.0
05/07/2020,KY,Leslie,10143.0,7773.0,1818.0,25.0,0.0,25.0
05/07/2020,KY,Letcher,21899.0,16742.0,4277.0,90.0,6.0,90.0
05/07/2020,KY,Lincoln,24644.0,18289.0,4491.0,25.0,0.0,25.0
05/07/2020,KY,Livingston,9242.0,7197.0,2006.0,25.0,0.0,25.0
05/07/2020,KY,Logan,26989.0,20100.0,5024.0,75.0,6.0,75.0
05/07/2020,KY,Madison,92368.0,68294.0,12737.0,85.0,12.0,130.0
05/07/2020,KY,Marion,19404.0,14273.0,3186.0,63.0,6.0,75.0
05/07/2020,KY,Marshall,31191.0,24169.0,6809.0,25.0,4.0,25.0
05/07/2020,KY,Mason,17150.0,12760.0,3147.0,100.0,5.0,100.0
05/07/2020,KY,McCracken,65346.0,49454.0,12940.0,536.0,58.0,708.0
05/07/2020,KY,Mercer,21774.0,16552.0,4089.0,25.0,4.0,25.0
05/07/2020,KY,Monroe,10718.0,8065.0,2016.0,49.0,0.0,49.0
05/07/2020,KY,Montgomery,28203.0,20903.0,4471.0,42.0,4.0,42.0
05/07/2020,KY,Morgan,13345.0,10675.0,2235.0,25.0,0.0,25.0
05/07/2020,KY,Muhlenberg,30774.0,23609.0,5885.0,47.0,6.0,90.0
05/07/2020,KY,Nelson,45851.0,34058.0,7175.0,40.0,4.0,40.0
05/07/2020,KY,Ohio,24087.0,17671.0,4287.0,25.0,4.0,25.0
05/07/2020,KY,Oldham,66470.0,47822.0,8777.0,90.0,8.0,187.0
05/07/2020,KY,Owen,10880.0,8239.0,2013.0,0.0,0.0,25.0
05/07/2020,KY,Perry,26092.0,19643.0,4429.0,229.0,32.0,358.0
05/07/2020,KY,Pike,58402.0,45021.0,10962.0,356.0,76.0,453.0
05/07/2020,KY,Pulaski,64623.0,48983.0,12130.0,230.0,38.0,283.0
05/07/2020,KY,Rockcastle,16750.0,12791.0,3041.0,20.0,0.0,26.0
05/07/2020,KY,Rowan,24583.0,18008.0,3449.0,90.0,14.0,149.0
05/07/2020,KY,Russell,17821.0,13450.0,3597.0,25.0,2.0,25.0
05/07/2020,KY,Scott,56031.0,40414.0,6747.0,75.0,6.0,75.0
05/07/2020,KY,Shelby,48518.0,36169.0,7484.0,30.0,4.0,70.0
05/07/2020,KY,Simpson,18529.0,13618.0,3056.0,25.0,0.0,25.0
05/07/2020,KY,Taylor,25549.0,18854.0,4599.0,90.0,8.0,90.0
05/07/2020,KY,Trigg,14643.0,11145.0,3259.0,25.0,0.0,25.0
05/07/2020,KY,Union,14505.0,11055.0,2405.0,25.0,0.0,25.0
05/07/2020,KY,Warren,131264.0,95026.0,16896.0,611.0,52.0,733.0
05/07/2020,KY,Wayne,20468.0,15854.0,4306.0,25.0,0.0,25.0
05/07/2020,KY,Whitley,36242.0,25859.0,5779.0,32.0,0.0,273.0
05/07/2020,KY,Woodford,26533.0,20035.0,4988.0,25.0,0.0,25.0
05/07/2020,LA,Acadia,62190.0,44673.0,9491.0,205.0,4.0,186.0
05/07/2020,LA,Allen,25605.0,19420.0,3844.0,74.0,3.0,109.0
05/07/2020,LA,Ascension,124672.0,88366.0,14734.0,131.0,7.0,131.0
05/07/2020,LA,Assumption,22300.0,17021.0,4020.0,0.0,0.0,6.0
05/07/2020,LA,Avoyelles,40462.0,29985.0,6850.0,92.0,2.0,94.0
05/07/2020,LA,Beauregard,37253.0,27218.0,5871.0,69.0,6.0,80.0
05/07/2020,LA,Bienville,13308.0,10067.0,2785.0,21.0,0.0,21.0
05/07/2020,LA,Bossier,127185.0,92589.0,18240.0,211.0,18.0,468.0
05/07/2020,LA,Caddo,242922.0,179670.0,41606.0,1798.0,104.0,2179.0
05/07/2020,LA,Calcasieu,203112.0,147715.0,30057.0,563.0,58.0,883.0
05/07/2020,LA,Caldwell,9960.0,7458.0,1769.0,37.0,0.0,87.0
05/07/2020,LA,Cameron,6968.0,5281.0,1149.0,25.0,0.0,49.0
05/07/2020,LA,Claiborne,15944.0,12777.0,3046.0,37.0,4.0,47.0
05/07/2020,LA,Concordia,19572.0,14431.0,3379.0,65.0,5.0,65.0
05/07/2020,LA,De Soto,27436.0,20258.0,4898.0,34.0,0.0,34.0
05/07/2020,LA,East Baton Rouge,440956.0,326368.0,62528.0,1876.0,131.0,2333.0
05/07/2020,LA,East Carroll,7037.0,5150.0,1039.0,23.0,0.0,23.0
05/07/2020,LA,East Feliciana,19305.0,15364.0,3421.0,337.0,0.0,363.0
05/07/2020,LA,Evangeline,33443.0,24195.0,5127.0,227.0,24.0,285.0
05/07/2020,LA,Franklin,20156.0,14565.0,3605.0,29.0,6.0,37.0
05/07/2020,LA,Iberia,70941.0,50880.0,10628.0,153.0,11.0,269.0
05/07/2020,LA,Iberville,32721.0,25195.0,5181.0,0.0,0.0,0.0
05/07/2020,LA,Jackson,15902.0,12117.0,3166.0,25.0,0.0,25.0
05/07/2020,LA,Jefferson,434051.0,330219.0,74330.0,2475.0,237.0,3311.0
05/07/2020,LA,Jefferson Davis,31582.0,22747.0,5159.0,92.0,5.0,112.0
05/07/2020,LA,La Salle,14917.0,11160.0,2524.0,55.0,0.0,81.0
05/07/2020,LA,Lafayette,242782.0,179446.0,32067.0,1222.0,80.0,1419.0
05/07/2020,LA,Lafourche,98115.0,72866.0,15168.0,178.0,21.0,240.0
05/07/2020,LA,Lincoln,47196.0,34393.0,6396.0,258.0,17.0,238.0
05/07/2020,LA,Livingston,139567.0,100706.0,18422.0,0.0,0.0,59.0
05/07/2020,LA,Madison,11161.0,8292.0,1606.0,25.0,0.0,25.0
05/07/2020,LA,Morehouse,25398.0,18713.0,4763.0,109.0,6.0,119.0
05/07/2020,LA,Natchitoches,38659.0,27701.0,6415.0,102.0,8.0,117.0
05/07/2020,LA,Orleans,391006.0,303421.0,57760.0,906.0,89.0,1076.0
05/07/2020,LA,Ouachita,154475.0,111775.0,22847.0,788.0,88.0,1031.0
05/07/2020,LA,Pointe Coupee,21940.0,16680.0,4516.0,25.0,0.0,26.0
05/07/2020,LA,Rapides,130562.0,95010.0,21375.0,1115.0,26.0,1164.0
05/07/2020,LA,Red River,8477.0,6323.0,1619.0,37.0,0.0,37.0
05/07/2020,LA,Richland,20192.0,14979.0,3544.0,63.0,2.0,63.0
05/07/2020,LA,Sabine,24032.0,17845.0,4980.0,48.0,0.0,48.0
05/07/2020,LA,St. Bernard,46721.0,33293.0,5340.0,40.0,8.0,40.0
05/07/2020,LA,St. Charles,52879.0,38705.0,7174.0,39.0,8.0,59.0
05/07/2020,LA,St. Helena,10262.0,7898.0,2046.0,25.0,0.0,25.0
05/07/2020,LA,St. James,21037.0,15840.0,3610.0,44.0,0.0,44.0
05/07/2020,LA,St. Landry,82764.0,58541.0,13328.0,187.0,22.0,342.0
05/07/2020,LA,St. Martin,53621.0,39476.0,8057.0,43.0,0.0,43.0
05/07/2020,LA,St. Mary,49774.0,36814.0,8242.0,155.0,15.0,189.0
05/07/2020,LA,St. Tammany,258111.0,190486.0,43694.0,1078.0,207.0,1350.0
05/07/2020,LA,Tangipahoa,133777.0,97002.0,19230.0,550.0,64.0,564.0
05/07/2020,LA,Terrebonne,111021.0,80479.0,15984.0,324.0,26.0,547.0
05/07/2020,LA,Union,22330.0,16971.0,4590.0,35.0,0.0,53.0
05/07/2020,LA,Vermilion,59830.0,43180.0,9112.0,69.0,6.0,95.0
05/07/2020,LA,Vernon,48860.0,35345.0,5959.0,126.0,7.0,144.0
05/07/2020,LA,Washington,46582.0,34283.0,8355.0,61.0,13.0,117.0
05/07/2020,LA,Webster,38798.0,29193.0,7666.0,171.0,16.0,219.0
05/07/2020,LA,West Carroll,10982.0,8187.0,2090.0,30.0,0.0,30.0
05/07/2020,LA,West Feliciana,15460.0,12698.0,2323.0,25.0,0.0,25.0
05/07/2020,LA,Winn,14134.0,10884.0,2626.0,66.0,5.0,80.0
05/07/2020,MA,Barnstable,213413.0,177234.0,65299.0,410.0,34.0,430.0
05/07/2020,MA,Berkshire,126348.0,101428.0,29398.0,245.0,24.0,323.0
05/07/2020,MA,Bristol,564022.0,433334.0,95464.0,1563.0,96.0,2083.0
05/07/2020,MA,Dukes,17352.0,14021.0,4219.0,25.0,0.0,25.0
05/07/2020,MA,Essex,790638.0,600761.0,134796.0,1393.0,98.0,1751.0
05/07/2020,MA,Franklin,70963.0,57297.0,15624.0,89.0,6.0,89.0
05/07/2020,MA,Hampden,470406.0,354850.0,79049.0,1406.0,119.0,1795.0
05/07/2020,MA,Hampshire,161355.0,124713.0,27808.0,118.0,11.0,165.0
05/07/2020,MA,Middlesex,1614714.0,1248903.0,246388.0,3825.0,250.0,4674.0
05/07/2020,MA,Nantucket,11327.0,8756.0,1680.0,19.0,0.0,19.0
05/07/2020,MA,Norfolk,705388.0,539672.0,118882.0,1282.0,59.0,1722.0
05/07/2020,MA,Plymouth,518132.0,394462.0,93864.0,641.0,47.0,924.0
05/07/2020,MA,Suffolk,807252.0,640124.0,96651.0,5872.0,568.0,7829.0
05/07/2020,MA,Worcester,830839.0,631875.0,129978.0,2048.0,169.0,2550.0
05/07/2020,MD,Allegany,70975.0,56023.0,14400.0,288.0,14.0,288.0
05/07/2020,MD,Anne Arundel,576031.0,434618.0,84550.0,651.0,50.0,664.0
05/07/2020,MD,Baltimore,602495.0,462826.0,84387.0,4379.0,503.0,4509.0
05/07/2020,MD,Calvert,92003.0,68521.0,13687.0,68.0,4.0,73.0
05/07/2020,MD,Carroll,168429.0,127690.0,28378.0,675.0,12.0,683.0
05/07/2020,MD,Cecil,102826.0,77230.0,16186.0,196.0,5.0,196.0
05/07/2020,MD,Charles,161503.0,118871.0,20198.0,98.0,10.0,99.0
05/07/2020,MD,Dorchester,31998.0,24703.0,6911.0,84.0,0.0,413.0
05/07/2020,MD,Frederick,255648.0,189953.0,36972.0,281.0,18.0,281.0
05/07/2020,MD,Garrett,29163.0,23155.0,6524.0,27.0,2.0,27.0
05/07/2020,MD,Harford,253956.0,191741.0,41128.0,231.0,19.0,243.0
05/07/2020,MD,Howard,323196.0,237069.0,44629.0,245.0,16.0,573.0
05/07/2020,MD,Kent,19383.0,15486.0,5177.0,21.0,6.0,21.0
05/07/2020,MD,Montgomery,1052567.0,785575.0,163516.0,1850.0,148.0,2068.0
05/07/2020,MD,Prince George's,909308.0,680396.0,120600.0,895.0,122.0,1091.0
05/07/2020,MD,Somerset,25675.0,20008.0,4352.0,3.0,0.0,89.0
05/07/2020,MD,St. Mary's,112664.0,82348.0,14730.0,96.0,12.0,96.0
05/07/2020,MD,Talbot,36968.0,29615.0,10804.0,162.0,16.0,162.0
05/07/2020,MD,Washington,150926.0,114616.0,26006.0,379.0,17.0,379.0
05/07/2020,MD,Wicomico,103195.0,75181.0,16398.0,418.0,24.0,433.0
05/07/2020,MD,Worcester,51823.0,42010.0,14421.0,48.0,6.0,48.0
05/07/2020,ME,Androscoggin,107679.0,81625.0,19091.0,361.0,54.0,483.0
05/07/2020,ME,Aroostook,67111.0,53371.0,16196.0,166.0,12.0,240.0
05/07/2020,ME,Cumberland,293557.0,231364.0,54161.0,985.0,72.0,1121.0
